,node,cluster
1,genome_block_9150|Ga0257077_10319054:1-10119,NA
33694,genome_block_28366|Ga0105758_1000024:144720-164749,218
33695,genome_block_28364|Ga0105755_100160:39099-59128,218
33696,genome_block_28311|Ga0105665_100014:142996-163025,218
33697,genome_block_28310|Ga0105663_100046:119343-139372,218
33698,genome_block_28308|Ga0105661_1000258:8500-28529,218
33699,genome_block_28162|Ga0104961_10027:73093-93122,218
33700,genome_block_28154|Ga0104830_100449:1-15851,218
33701,genome_block_28025|Ga0103258_100445:22960-42989,218
33702,genome_block_27899|Ga0102633_100012:120253-140282,218
33703,genome_block_27283|Ga0101039_100165:26296-46325,218
33704,genome_block_27281|Ga0101027_100042:111414-131443,218
33705,genome_block_27280|Ga0100528_100014:261810-281839,218
33706,genome_block_27266|Ga0100233_100020:292655-312684,218
33707,genome_block_27262|Ga0100176_1000072:75590-95619,218
33708,genome_block_27192|Ga0099628_100016:124140-144169,218
33709,genome_block_2696|Ga0134414_1000123:42575-62604,218
33710,genome_block_2695|Ga0134376_100106:26830-46859,218
33711,genome_block_2693|Ga0134380_100685:1267-21296,218
33712,genome_block_2692|Ga0134417_100260:21389-41418,218
33713,genome_block_2686|Ga0134410_100109:39142-59171,218
33714,genome_block_2686|Ga0134397_100092:72663-92692,218
33715,genome_block_2681|Ga0134369_100244:32168-52197,218
33716,genome_block_2680|Ga0134381_1000269:1-18564,218
33717,genome_block_2677|Ga0134408_100659:1-19161,218
33718,genome_block_2675|Ga0169883_100017:36248-56277,218
33719,genome_block_2674|Ga0169866_100002:295631-315660,218
33720,genome_block_2671|Ga0169890_100013:95150-115179,218
33721,genome_block_2669|Ga0169891_1008:145657-165686,218
33722,genome_block_13164|Ga0209064_1000315:40872-60901,218
33723,genome_block_38710|NODE_336_length_15852_cov_4.441983:1001-21030,457
33724,genome_block_38707|NODE_712_length_7939_cov_3.782217:1-15810,457
33725,genome_block_38699|NODE_303_length_22860_cov_10.9408:8413-28442,457
33726,genome_block_38615|LR215978.1:4955933-4975962,457
33727,genome_block_38495|UMKQ01032340.1:1-11698,457
33728,genome_block_38492|UMKM01068141.1:25919-45948,457
33729,genome_block_38483|UMJT01027211.1:17710-37739,457
33730,genome_block_38480|UMJQ01037423.1:1-13038,457
33731,genome_block_38478|UMJM01025596.1:1771-21800,457
33732,genome_block_38463|UMIE01003696.1:1-10430,457
33733,genome_block_38460|UMHZ01047389.1:17803-37832,457
33734,genome_block_38457|UMHW01049762.1:7071-27100,457
33735,genome_block_38454|UMHP01034193.1:1-14437,457
33736,genome_block_38454|UMHO01022059.1:17875-37904,457
33737,genome_block_38448|UMHH01023466.1:17793-37822,457
33738,genome_block_38446|UMHG01068133.1:7997-28026,457
33739,genome_block_38443|UMGY01003890.1:1-14392,457
33740,genome_block_38437|UMGR01011390.1:75752-95781,457
33741,genome_block_38435|UMGN01015223.1:17791-37820,457
33742,genome_block_38431|UMGG01009655.1:1-19337,457
33743,genome_block_38426|UMFY01049858.1:1-13382,457
33744,genome_block_38424|UMFS01051449.1:39219-59248,457
33745,genome_block_38421|UMFM01052470.1:1-12181,457
33746,genome_block_38412|UMER01037319.1:1-14436,457
33747,genome_block_38411|UMES01045436.1:25951-45980,457
33748,genome_block_38410|UMEO01020626.1:25912-45941,457
33749,genome_block_38408|UMEL01030660.1:1-15493,457
33750,genome_block_38407|UMEI01042422.1:17867-37896,457
33751,genome_block_38402|UMDY01011242.1:1-12731,457
33752,genome_block_38386|UMCR01047254.1:1-14435,457
33753,genome_block_38366|UMBK01037743.1:9731-29760,457
33754,genome_block_38365|UMBG01000608.1:1-19040,457
33755,genome_block_38350|UMAD01011251.1:1-14429,457
33756,genome_block_38349|UMAA01020387.1:5602-25631,457
33757,genome_block_38346|ULZV01013506.1:1-14430,457
33758,genome_block_38341|ULZI01028069.1:25878-45907,457
33759,genome_block_38337|ULYX01050197.1:1-14776,457
33760,genome_block_38328|ULYD01070174.1:5316-25345,457
33761,genome_block_38328|ULYC01018911.1:1-13023,457
33762,genome_block_38326|ULYA01026945.1:4338-24367,457
33763,genome_block_38324|ULXW01017341.1:1-16822,457
33764,genome_block_38322|ULXT01066585.1:1-14769,457
33765,genome_block_38321|ULXR01030445.1:3013-23042,457
33766,genome_block_38319|ULXP01080577.1:1-18962,457
33767,genome_block_38318|ULXN01035471.1:1-18834,457
33768,genome_block_38316|ULXK01027064.1:1-17321,457
33769,genome_block_38315|ULXI01037372.1:17863-37892,457
33770,genome_block_38314|ULXH01000599.1:1-18283,457
33771,genome_block_38311|ULXB01034347.1:5273-25302,457
33772,genome_block_38306|ULWW01030316.1:3859-23888,457
33773,genome_block_38304|ULWR01021657.1:1-14393,457
33774,genome_block_38303|ULWP01075763.1:17788-37817,457
33775,genome_block_38301|ULWM01047286.1:1-13989,457
33776,genome_block_38301|ULWI01019160.1:1-14434,457
33777,genome_block_38300|ULWK01026321.1:1-14451,457
33778,genome_block_38299|ULWL01015312.1:1-13603,457
33779,genome_block_38297|ULWD01048636.1:5606-25635,457
33780,genome_block_38296|ULVZ01034243.1:8660-28689,457
33781,genome_block_38294|ULVX01013209.1:1-15232,457
33782,genome_block_38291|ULVU01008679.1:13728-33757,457
33783,genome_block_38285|ULVN01095665.1:1-16295,457
33784,genome_block_38284|ULVM01006038.1:1-19588,457
33785,genome_block_38282|ULVI01112936.1:1-11081,457
33786,genome_block_38273|ULUV01022931.1:17747-37776,457
33787,genome_block_38269|ULUT01007770.1:25992-46021,457
33788,genome_block_38265|ULUL01051804.1:5669-25698,457
33789,genome_block_38253|ULTS01042907.1:1-19021,457
33790,genome_block_38246|ULTJ01072451.1:16569-36598,457
33791,genome_block_38240|ULTC01011616.1:1-18765,457
33792,genome_block_38239|ULSV01013608.1:17661-37690,457
33793,genome_block_38237|ULSS01046159.1:1-12529,457
33794,genome_block_38227|ULSC01034502.1:2816-22845,457
33795,genome_block_38226|ULRX01031905.1:20274-40303,457
33796,genome_block_38221|ULRR01004358.1:4504-24533,457
33797,genome_block_38218|ULRN01008718.1:5667-25696,457
33798,genome_block_38215|ULRJ01057160.1:1-17487,457
33799,genome_block_38206|ULQT01045651.1:52672-72701,457
33800,genome_block_38202|ULQN01034214.1:17752-37781,457
33801,genome_block_38192|ULQA01002910.1:5652-25681,457
33802,genome_block_38192|ULPZ01057699.1:1-14433,457
33803,genome_block_38183|ULPI01019252.1:1-14427,457
33804,genome_block_38178|ULOX01026129.1:1-12991,457
33805,genome_block_38177|ULOU01005882.1:1-19024,457
33806,genome_block_38175|ULON01032852.1:1-16855,457
33807,genome_block_38172|ULOG01038495.1:17777-37806,457
33808,genome_block_38169|ULOA01027713.1:1-18952,457
33809,genome_block_38163|ULNM01046414.1:1-12723,457
33810,genome_block_38162|ULNK01006332.1:1-10525,457
33811,genome_block_38155|ULMS01040491.1:1-14432,457
33812,genome_block_38146|ULLS01003591.1:1-10991,457
33813,genome_block_38146|ULLR01020932.1:17663-37692,457
33814,genome_block_38143|ULLD01013787.1:1-19031,457
33815,genome_block_38010|UFST01000003.1:856711-876740,457
33816,genome_block_38008|OWKE01002341.1:1-10299,457
33817,genome_block_38007|OWJQ01000281.1:1-15269,457
33818,genome_block_38006|OWJP01000114.1:4368-24397,457
33819,genome_block_37998|OWIP01002983.1:1-12684,457
33820,genome_block_37978|OQVH01003222.1:1-15465,457
33821,genome_block_37956|OOIF01004716.1:1-12251,457
33822,genome_block_37944|OMGR01000279.1:25879-45908,457
33823,genome_block_37944|OMGQ01000016.1:255724-275753,457
33824,genome_block_37943|OMGO01000302.1:17800-37829,457
33825,genome_block_37938|OMGJ01000835.1:1-18384,457
33826,genome_block_37935|OMFQ01000601.1:6483-26512,457
33827,genome_block_37929|OMEV01000228.1:35391-55420,457
33828,genome_block_37913|OMCT01002454.1:1-14901,457
33829,genome_block_37905|OMBP01000678.1:5539-25568,457
33830,genome_block_37897|OMBA01000173.1:36012-56041,457
33831,genome_block_37886|OLZG01000930.1:1-18712,457
33832,genome_block_37882|OLZB01000545.1:1-17584,457
33833,genome_block_37870|OLXN01001206.1:1977-22006,457
33834,genome_block_37865|OLXA01005217.1:1-10109,457
33835,genome_block_37858|OLWT01000749.1:6509-26538,457
33836,genome_block_37813|OLRN01000489.1:5328-25357,457
33837,genome_block_37804|OLRF01000086.1:4366-24395,457
33838,genome_block_37730|OLNK01000128.1:101117-121146,457
33839,genome_block_37719|OLED01000472.1:1-17706,457
33840,genome_block_37716|OKXB01000931.1:17822-37851,457
33841,genome_block_37712|OKPF01000021.1:17717-37746,457
33842,genome_block_37704|OKHY01000018.1:85914-105943,457
33843,genome_block_37703|OKHM01000104.1:39457-59486,457
33844,genome_block_37701|OKFX01000044.1:31844-51873,457
33845,genome_block_37700|OKFK01000070.1:42420-62449,457
33846,genome_block_37665|OJRS01000069.1:18003-38032,457
33847,genome_block_37663|OJRW01000142.1:60834-80863,457
33848,genome_block_37662|OJRO01000013.1:156835-176864,457
33849,genome_block_37659|OJRI01000568.1:10226-30255,457
33850,genome_block_37658|OJRE01000381.1:11462-31491,457
33851,genome_block_37656|OJRB01000066.1:1-19165,457
33852,genome_block_37653|OJQU01000384.1:17713-37742,457
33853,genome_block_37646|OJQE01002732.1:1-10341,457
33854,genome_block_37641|OJPQ01000252.1:17324-37353,457
33855,genome_block_37640|OJPN01000566.1:1-12597,457
33856,genome_block_37640|OJPK01000283.1:17808-37837,457
33857,genome_block_37639|OJPI01000476.1:17909-37938,457
33858,genome_block_37639|OJPH01000367.1:14611-34640,457
33859,genome_block_37636|OJPB01000452.1:11007-31036,457
33860,genome_block_37633|OJOV01000699.1:11460-31489,457
33861,genome_block_37630|OJOF01002658.1:1-13454,457
33862,genome_block_37628|OJOP01003160.1:1-13000,457
33863,genome_block_37622|OJNT01002009.1:1-17548,457
33864,genome_block_37615|OJNK01000112.1:49481-69510,457
33865,genome_block_37614|OJNQ01000923.1:7518-27547,457
33866,genome_block_37613|OJNL01000867.1:1-12305,457
33867,genome_block_37612|OJNI01001880.1:1-17165,457
33868,genome_block_37608|OLIS01000489.1:1-13029,457
33869,genome_block_37519|OIWS01003503.1:1-13030,457
33870,genome_block_37513|OIWL01001115.1:17815-37844,457
33871,genome_block_37508|OLGI01001170.1:10661-30690,457
33872,genome_block_37505|OLFZ01000503.1:1-13018,457
33873,genome_block_37503|OLFV01000367.1:37969-57998,457
33874,genome_block_37501|OLFS01000544.1:21067-41096,457
33875,genome_block_37494|OLGD01000533.1:60945-80974,457
33876,genome_block_37479|OIRU01000145.1:12358-32387,457
33877,genome_block_37469|OLDI01000269.1:5937-25966,457
33878,genome_block_37428|OKZE01001274.1:1-11679,457
33879,genome_block_37417|OIGE01000370.1:1-13746,457
33880,genome_block_37407|OKWJ01000498.1:33338-53367,457
33881,genome_block_37404|OKWG01000067.1:9605-29634,457
33882,genome_block_37402|OIEV01000082.1:4227-24256,457
33883,genome_block_37395|OKVF01001167.1:1-17251,457
33884,genome_block_37332|OHWG01000497.1:5326-25355,457
33885,genome_block_37315|OHTM01003755.1:1-12575,457
33886,genome_block_37313|OHTE01000340.1:1-14442,457
33887,genome_block_37301|OHRW01000410.1:11284-31313,457
33888,genome_block_37300|OHRR01000149.1:52637-72666,457
33889,genome_block_37298|OHRN01001304.1:1-15677,457
33890,genome_block_37296|OHRH01000444.1:17785-37814,457
33891,genome_block_37295|OHRM01002474.1:1-14838,457
33892,genome_block_37294|OHRG01000498.1:16613-36642,457
33893,genome_block_37289|OHQL01000454.1:5302-25331,457
33894,genome_block_37288|OHQF01000104.1:1-14425,457
33895,genome_block_37287|OHQE01001203.1:1-15497,457
33896,genome_block_37285|OHQG01001836.1:1-16310,457
33897,genome_block_37280|OHPL01000508.1:11443-31472,457
33898,genome_block_37270|OHNZ01000061.1:80982-101011,457
33899,genome_block_37269|OKTL01000013.1:123864-143893,457
33900,genome_block_37268|OHNX01000646.1:1513-21542,457
33901,genome_block_37267|OHNY01000846.1:1-15155,457
33902,genome_block_37266|OKTH01000402.1:17707-37736,457
33903,genome_block_37265|OHNE01000118.1:1-17674,457
33904,genome_block_37261|OHNF01004773.1:1-13907,457
33905,genome_block_37256|OHMO01002962.1:1-14261,457
33906,genome_block_37237|OHKA01002993.1:1-12494,457
33907,genome_block_37236|OHKB01001838.1:1-12729,457
33908,genome_block_37232|OHJT01001939.1:1-14988,457
33909,genome_block_37232|OHJP01000267.1:1-13049,457
33910,genome_block_37231|OHJQ01000124.1:52420-72449,457
33911,genome_block_37230|OHJJ01001173.1:1-14438,457
33912,genome_block_37229|OKTA01000007.1:162065-182094,457
33913,genome_block_37227|OHJG01000649.1:1120-21149,457
33914,genome_block_37226|OKTF01000731.1:1-14580,457
33915,genome_block_37219|OHHS01000308.1:9168-29197,457
33916,genome_block_37218|OHHN01001821.1:1-12685,457
33917,genome_block_37217|OHHY01003278.1:1-12820,457
33918,genome_block_37213|OHHQ01000308.1:16775-36804,457
33919,genome_block_37205|OHGH01000448.1:1-17261,457
33920,genome_block_37200|OHFN01000432.1:17726-37755,457
33921,genome_block_37191|OHEQ01000147.1:52717-72746,457
33922,genome_block_37187|OHEE01000009.1:67264-87293,457
33923,genome_block_37185|OHEC01000387.1:1-13050,457
33924,genome_block_37177|OHDH01004695.1:1-12740,457
33925,genome_block_37171|OHCS01001319.1:1-19045,457
33926,genome_block_37170|OHCE01000147.1:1-17391,457
33927,genome_block_37150|OHAO01003657.1:1-14446,457
33928,genome_block_37139|OHAB01000063.1:86210-106239,457
33929,genome_block_37129|OGZM01000090.1:105813-125842,457
33930,genome_block_37126|OGZK01009227.1:1-13451,457
33931,genome_block_37122|OGZH01001678.1:1-18941,457
33932,genome_block_37119|OGZD01000171.1:55073-75102,457
33933,genome_block_37111|OGZA01000044.1:76425-96454,457
33934,genome_block_37105|OGYI01001446.1:1-18723,457
33935,genome_block_37098|OGYF01000714.1:17723-37752,457
33936,genome_block_37095|OGYA01000904.1:4943-24972,457
33937,genome_block_37092|OGXP01000410.1:4944-24973,457
33938,genome_block_37076|OKSB01007848.1:1-10962,457
33939,genome_block_37073|OKRW01008461.1:1-13285,457
33940,genome_block_37073|OGXB01000726.1:3075-23104,457
33941,genome_block_37066|OGWS01003152.1:1-14448,457
33942,genome_block_37041|OGRY01000037.1:9853-29882,457
33943,genome_block_37041|OGRU01005893.1:1-12782,457
33944,genome_block_37028|OGRB01000965.1:1-18911,457
33945,genome_block_37025|OGRA01000886.1:17474-37503,457
33946,genome_block_37024|OGQS01000113.1:60773-80802,457
33947,genome_block_37021|OGQX01003260.1:1-16697,457
33948,genome_block_37015|OGQO01004841.1:1-14642,457
33949,genome_block_37001|OGUM01001356.1:5572-25601,457
33950,genome_block_36999|OGPP01000687.1:17806-37835,457
33951,genome_block_36994|OGPQ01001722.1:1-19709,457
33952,genome_block_36993|OGPM01000102.1:68714-88743,457
33953,genome_block_36985|OGPG01001645.1:477-20506,457
33954,genome_block_36985|OGPD01000216.1:60950-80979,457
33955,genome_block_36980|OGOT01001067.1:5547-25576,457
33956,genome_block_36979|OGOW01008130.1:1-12470,457
33957,genome_block_36978|OGOR01000495.1:17676-37705,457
33958,genome_block_36961|OGDN01000511.1:54768-74797,457
33959,genome_block_36959|OGCN01000330.1:68910-88939,457
33960,genome_block_36958|OGCO01001296.1:25672-45701,457
33961,genome_block_36955|OGCM01000246.1:8978-29007,457
33962,genome_block_36951|OODT01000258.1:47714-67743,457
33963,genome_block_36941|OOCT01000228.1:1-12593,457
33964,genome_block_36935|OOCP01000915.1:17833-37862,457
33965,genome_block_36918|OOAW01000019.1:1-14447,457
33966,genome_block_36916|OOAO01003616.1:1-14781,457
33967,genome_block_36915|OOAZ01000003.1:202216-222245,457
33968,genome_block_36910|OOAF01000339.1:52501-72530,457
33969,genome_block_36877|OFMX01001091.1:8047-28076,457
33970,genome_block_36877|OFMS01003035.1:1-12950,457
33971,genome_block_36864|OFRZ01002133.1:1-17255,457
33972,genome_block_36701|OCLX01000183.1:25547-45576,457
33973,genome_block_36658|OCQC01003104.1:1-14463,457
33974,genome_block_36650|OCHJ01006204.1:1-11353,457
33975,genome_block_36646|OCHE01000671.1:26073-46102,457
33976,genome_block_36645|OCHI01000534.1:25933-45962,457
33977,genome_block_36638|OCHA01002172.1:1-14456,457
33978,genome_block_36631|OCAP01000006.1:101421-121450,457
33979,genome_block_36630|OCAL01000218.1:18189-38218,457
33980,genome_block_36629|OCAH01000022.1:99322-119351,457
33981,genome_block_36629|OCAG01000269.1:36408-56437,457
33982,genome_block_36628|OCAK01000554.1:17828-37857,457
33983,genome_block_36627|OCAE01000122.1:36323-56352,457
33984,genome_block_36621|OBZQ01000093.1:74728-94756,457
33985,genome_block_36620|OBZH01002817.1:1-11070,457
33986,genome_block_36620|OBZF01000042.1:4475-24504,457
33987,genome_block_36619|OBZG01000023.1:173721-193750,457
33988,genome_block_36618|OBYW01000115.1:62956-82985,457
33989,genome_block_36618|OBYV01000075.1:74311-94340,457
33990,genome_block_36617|OBZD01000148.1:61072-81101,457
33991,genome_block_36617|OBYZ01000111.1:1-14558,457
33992,genome_block_36617|OBYT01000004.1:172760-192789,457
33993,genome_block_36614|OCPM01000439.1:1-19072,457
33994,genome_block_36614|OBYQ01000096.1:110946-130975,457
33995,genome_block_36614|OBYJ01000337.1:17824-37853,457
33996,genome_block_36613|OBYK01000234.1:20463-40492,457
33997,genome_block_36613|OBYI01000127.1:63457-83486,457
33998,genome_block_36612|OBYF01000136.1:52725-72754,457
33999,genome_block_36612|OBYD01000248.1:55120-75149,457
34000,genome_block_36607|OBXZ01000451.1:17738-37767,457
34001,genome_block_36605|OBXF01000131.1:69269-89298,457
34002,genome_block_36605|OBXE01000315.1:18177-38206,457
34003,genome_block_36604|OBXI01000611.1:1-13054,457
34004,genome_block_36603|OBXH01000998.1:5566-25595,457
34005,genome_block_36601|OBWV01000301.1:39286-59315,457
34006,genome_block_36600|OBWP01000010.1:176997-197026,457
34007,genome_block_36599|OBWN01000167.1:33275-53304,457
34008,genome_block_36598|OBWL01000202.1:62348-82377,457
34009,genome_block_36596|OBWM01000899.1:5762-25791,457
34010,genome_block_36595|OBWB01000258.1:4332-24361,457
